id,class,folder,signer,fps,video_length,n_frames,fframe_shape,lframe_shape,word_boundaries
1557,c020,c020_74,8,29.702970297029704,3.03,90,"(360, 640, 3)","(64, 64, 3)","36,70"
1558,c020,c020_75,8,29.46828955797566,3.122,92,"(360, 640, 3)","(64, 64, 3)","41,78"
1559,c020,c020_76,8,29.450694904037064,3.022,89,"(360, 640, 3)","(64, 64, 3)","39,75"
1560,c020,c020_77,8,29.702970297029704,3.03,90,"(360, 640, 3)","(64, 64, 3)","38,72"
1561,c020,c020_78,8,29.43189596167009,2.922,86,"(360, 640, 3)","(64, 64, 3)","35,68"
1562,c020,c020_79,8,29.7029702970297,3.232,96,"(360, 640, 3)","(64, 64, 3)","41,79"
1563,c021,c021_71,8,29.640848117697967,4.622,137,"(360, 640, 3)","(64, 64, 3)","41,73,123"
1564,c021,c021_72,8,29.699176087373058,5.2189999999999985,155,"(360, 640, 3)","(64, 64, 3)","43,78,135"
1565,c021,c021_73,8,29.44836167565325,4.822,142,"(360, 640, 3)","(64, 64, 3)","36,78,122"
1566,c021,c021_74,8,29.66354768066893,5.023,149,"(360, 640, 3)","(64, 64, 3)","40,81,130"
1567,c021,c021_75,8,29.65671338614666,4.923,146,"(360, 640, 3)","(64, 64, 3)","36,72,123"
1568,c021,c021_76,8,29.50940612320177,5.4220000000000015,160,"(360, 640, 3)","(64, 64, 3)","38,77,137"
1569,c021,c021_77,8,29.65069049553209,4.924,146,"(360, 640, 3)","(64, 64, 3)","40,77,127"
1570,c021,c021_78,8,29.51167728237792,4.71,139,"(360, 640, 3)","(64, 64, 3)","40,69,118"
1571,c021,c021_79,8,29.49061662198391,5.222,154,"(360, 640, 3)","(64, 64, 3)","37,76,135"
1572,c022,c022_71,8,29.69283276450512,2.93,87,"(360, 640, 3)","(64, 64, 3)","44,74"
1573,c022,c022_72,8,29.450694904037064,3.022,89,"(360, 640, 3)","(64, 64, 3)","39,76"
1574,c022,c022_73,8,29.62169878658101,2.802,83,"(360, 640, 3)","(64, 64, 3)","37,69"
1575,c022,c022_74,8,29.693486590038308,3.132,93,"(360, 640, 3)","(64, 64, 3)","42,74"
1576,c022,c022_75,8,29.692470837751856,2.829,84,"(360, 640, 3)","(64, 64, 3)","36,69"
1577,c022,c022_76,8,29.450694904037064,3.022,89,"(360, 640, 3)","(64, 64, 3)","38,70"
1578,c022,c022_77,8,29.411764705882355,2.924,86,"(360, 640, 3)","(64, 64, 3)","39,70"
1579,c022,c022_78,8,29.693486590038308,3.132,93,"(360, 640, 3)","(64, 64, 3)","48,80"
1580,c022,c022_79,8,29.43189596167009,2.922,86,"(360, 640, 3)","(64, 64, 3)","39,73"
1581,c001,c001_81,9,30.0,5.7,171,"(360, 640, 3)","(64, 64, 3)","53,92,156"
1582,c001,c001_82,9,30.0,5.8,174,"(360, 640, 3)","(64, 64, 3)","50,88,159"
1583,c001,c001_83,9,30.0,6.0,180,"(360, 640, 3)","(64, 64, 3)","53,91,162"
1584,c001,c001_84,9,30.0,6.0,180,"(360, 640, 3)","(64, 64, 3)","55,97,165"
1585,c001,c001_85,9,30.0,6.0,180,"(360, 640, 3)","(64, 64, 3)","55,95,162"
1586,c001,c001_86,9,30.0,5.8,174,"(360, 640, 3)","(64, 64, 3)","51,87,155"
1587,c001,c001_87,9,30.0,5.8,174,"(360, 640, 3)","(64, 64, 3)","51,90,156"
1588,c001,c001_88,9,30.0,5.9,177,"(360, 640, 3)","(64, 64, 3)","54,91,162"
1589,c002,c002_81,9,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","36,78"
1590,c002,c002_82,9,30.0,3.6,108,"(360, 640, 3)","(64, 64, 3)","40,85"
1591,c002,c002_83,9,30.0,3.5,105,"(360, 640, 3)","(64, 64, 3)","41,83"
1592,c002,c002_84,9,30.0,3.7,111,"(360, 640, 3)","(64, 64, 3)","37,89"
1593,c002,c002_85,9,30.0,3.5,105,"(360, 640, 3)","(64, 64, 3)","41,84"
1594,c002,c002_86,9,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","36,77"
1595,c002,c002_87,9,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","44,80"
1596,c002,c002_88,9,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","38,78"
1597,c002,c002_89,9,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","41,77"
1598,c003,c003_81,9,30.0,2.6,78,"(360, 640, 3)","(64, 64, 3)","38,67"
1599,c003,c003_82,9,30.000000000000004,2.8,84,"(360, 640, 3)","(64, 64, 3)","37,73"
1600,c003,c003_83,9,30.0,2.9,87,"(360, 640, 3)","(64, 64, 3)","39,75"
1601,c003,c003_84,9,30.0,3.1,93,"(360, 640, 3)","(64, 64, 3)","38,80"
1602,c003,c003_85,9,30.0,2.9,87,"(360, 640, 3)","(64, 64, 3)","38,75"
1603,c003,c003_86,9,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","50,82"
1604,c003,c003_87,9,30.0,2.9,87,"(360, 640, 3)","(64, 64, 3)","40,73"
1605,c003,c003_88,9,30.0,2.9,87,"(360, 640, 3)","(64, 64, 3)","41,76"
1606,c003,c003_89,9,30.0,2.9,87,"(360, 640, 3)","(64, 64, 3)","41,76"
1607,c004,c004_81,9,30.0,1.9,57,"(360, 640, 3)","(64, 64, 3)",41
1608,c004,c004_82,9,30.0,1.9,57,"(360, 640, 3)","(64, 64, 3)",41
1609,c004,c004_83,9,30.0,2.1,63,"(360, 640, 3)","(64, 64, 3)",45
1610,c004,c004_84,9,30.0,1.9,57,"(360, 640, 3)","(64, 64, 3)",42
1611,c004,c004_85,9,30.0,1.9,57,"(360, 640, 3)","(64, 64, 3)",43
1612,c004,c004_86,9,30.0,1.9,57,"(360, 640, 3)","(64, 64, 3)",42
1613,c004,c004_87,9,30.0,2.0,60,"(360, 640, 3)","(64, 64, 3)",43
1614,c004,c004_88,9,30.0,1.9,57,"(360, 640, 3)","(64, 64, 3)",39
1615,c004,c004_89,9,30.0,2.0,60,"(360, 640, 3)","(64, 64, 3)",40
1616,c005,c005_81,9,29.840848806366054,4.524,135,"(360, 640, 3)","(64, 64, 3)","37,87,122"
1617,c005,c005_82,9,29.847586790855214,4.724,141,"(360, 640, 3)","(64, 64, 3)","40,90,124"
1618,c005,c005_83,9,29.840848806366054,4.524,135,"(360, 640, 3)","(64, 64, 3)","37,84,119"
1619,c005,c005_84,9,29.840848806366054,4.524,135,"(360, 640, 3)","(64, 64, 3)","37,84,120"
1620,c005,c005_85,9,29.84429065743945,4.624,138,"(360, 640, 3)","(64, 64, 3)","36,79,120"
1621,c005,c005_86,9,29.837251356238696,4.424,132,"(360, 640, 3)","(64, 64, 3)","34,80,116"
1622,c005,c005_87,9,29.84429065743945,4.624,138,"(360, 640, 3)","(64, 64, 3)","38,86,121"
1623,c005,c005_88,9,29.840848806366054,4.524,135,"(360, 640, 3)","(64, 64, 3)","33,85,121"
1624,c005,c005_89,9,29.84429065743945,4.624,138,"(360, 640, 3)","(64, 64, 3)","36,84,120"
1625,c006,c006_81,9,30.0,2.0,60,"(360, 640, 3)","(64, 64, 3)","15,49"
1626,c006,c006_82,9,30.0,2.5,75,"(360, 640, 3)","(64, 64, 3)","29,67"
1627,c006,c006_83,9,30.0,2.5,75,"(360, 640, 3)","(64, 64, 3)","30,67"
1628,c006,c006_84,9,30.0,2.6,78,"(360, 640, 3)","(64, 64, 3)","33,67"
1629,c006,c006_85,9,30.0,2.5,75,"(360, 640, 3)","(64, 64, 3)","29,63"
1630,c006,c006_86,9,30.0,2.4,72,"(360, 640, 3)","(64, 64, 3)","29,60"
1631,c006,c006_87,9,30.000000000000004,2.8,84,"(360, 640, 3)","(64, 64, 3)","33,69"
1632,c006,c006_88,9,30.0,2.7,81,"(360, 640, 3)","(64, 64, 3)","32,67"
1633,c006,c006_89,9,30.0,2.7,81,"(360, 640, 3)","(64, 64, 3)","32,68"
1634,c007,c007_81,9,30.0,3.6,108,"(360, 640, 3)","(64, 64, 3)","38,92"
1635,c007,c007_82,9,29.78339350180505,3.324,99,"(360, 640, 3)","(64, 64, 3)","26,82"
1636,c007,c007_83,9,29.77667493796525,3.224,96,"(360, 640, 3)","(64, 64, 3)","28,79"
1637,c007,c007_84,9,30.0,3.5,105,"(360, 640, 3)","(64, 64, 3)","35,88"
1638,c007,c007_85,9,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","33,82"
1639,c007,c007_86,9,29.79568671963677,3.524,105,"(360, 640, 3)","(64, 64, 3)","34,90"
1640,c007,c007_87,9,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","34,83"
1641,c007,c007_88,9,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","32,82"
1642,c007,c007_89,9,30.0,3.7,111,"(360, 640, 3)","(64, 64, 3)","39,96"
1643,c008,c008_81,9,30.0,0.3,99,"(360, 640, 3)","(64, 64, 3)","24,74"
1644,c008,c008_82,9,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","33,84"
1645,c008,c008_83,9,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","34,87"
1646,c008,c008_84,9,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","32,80"
1647,c008,c008_85,9,30.0,3.5,105,"(360, 640, 3)","(64, 64, 3)","34,86"
1648,c008,c008_86,9,30.0,3.5,105,"(360, 640, 3)","(64, 64, 3)","37,90"
1649,c008,c008_87,9,30.0,3.5,105,"(360, 640, 3)","(64, 64, 3)","34,88"
1650,c009,c009_81,9,30.0,2.2,66,"(360, 640, 3)","(64, 64, 3)",51
1651,c009,c009_82,9,30.0,2.2,66,"(360, 640, 3)","(64, 64, 3)",52
1652,c009,c009_83,9,30.0,2.2,66,"(360, 640, 3)","(64, 64, 3)",51
1653,c009,c009_84,9,30.000000000000004,2.3,69,"(360, 640, 3)","(64, 64, 3)",55
1654,c009,c009_85,9,30.000000000000004,2.3,69,"(360, 640, 3)","(64, 64, 3)",55
1655,c009,c009_86,9,30.000000000000004,2.3,69,"(360, 640, 3)","(64, 64, 3)",54
1656,c009,c009_87,9,30.0,2.2,66,"(360, 640, 3)","(64, 64, 3)",51
1657,c009,c009_88,9,30.000000000000004,2.3,69,"(360, 640, 3)","(64, 64, 3)",54
1658,c009,c009_89,9,30.0,2.2,66,"(360, 640, 3)","(64, 64, 3)",50
1659,c010,c010_81,9,30.0,2.4,72,"(360, 640, 3)","(64, 64, 3)","35,61"
1660,c010,c010_82,9,30.000000000000004,2.8,84,"(360, 640, 3)","(64, 64, 3)","37,69"
1661,c010,c010_83,9,30.000000000000004,2.8,84,"(360, 640, 3)","(64, 64, 3)","40,71"
1662,c010,c010_84,9,30.0,3.0,90,"(360, 640, 3)","(64, 64, 3)","42,74"
1663,c010,c010_85,9,30.0,2.9,87,"(360, 640, 3)","(64, 64, 3)","42,74"
1664,c010,c010_86,9,30.000000000000004,2.8,84,"(360, 640, 3)","(64, 64, 3)","41,74"
1665,c010,c010_87,9,30.000000000000004,2.8,84,"(360, 640, 3)","(64, 64, 3)","39,69"
1666,c010,c010_88,9,30.0,3.0,90,"(360, 640, 3)","(64, 64, 3)","43,79"
1667,c010,c010_89,9,30.0,3.1,93,"(360, 640, 3)","(64, 64, 3)","50,79"
1668,c011,c011_81,9,30.0,1.9,57,"(360, 640, 3)","(64, 64, 3)",46
1669,c011,c011_82,9,30.0,2.1,63,"(360, 640, 3)","(64, 64, 3)",50
1670,c011,c011_83,9,30.0,2.1,63,"(360, 640, 3)","(64, 64, 3)",49
1671,c011,c011_84,9,30.0,2.0,60,"(360, 640, 3)","(64, 64, 3)",49
1672,c011,c011_85,9,30.0,2.1,63,"(360, 640, 3)","(64, 64, 3)",48
1673,c011,c011_86,9,30.0,2.2,66,"(360, 640, 3)","(64, 64, 3)",50
1674,c011,c011_87,9,30.0,1.9,57,"(360, 640, 3)","(64, 64, 3)",43
1675,c011,c011_88,9,30.0,2.0,60,"(360, 640, 3)","(64, 64, 3)",47
1676,c011,c011_89,9,30.0,2.0,60,"(360, 640, 3)","(64, 64, 3)",45
1677,c012,c012_81,9,30.0,6.3,189,"(360, 640, 3)","(64, 64, 3)","58,97,170"
1678,c012,c012_82,9,30.0,6.1,183,"(360, 640, 3)","(64, 64, 3)","51,93,164"
1679,c012,c012_83,9,29.874213836477985,5.724,171,"(360, 640, 3)","(64, 64, 3)","42,83,157"
1680,c012,c012_84,9,29.87846049966239,5.924,177,"(360, 640, 3)","(64, 64, 3)","43,91,162"
1681,c012,c012_85,9,29.87846049966239,5.924,177,"(360, 640, 3)","(64, 64, 3)","46,91,161"
1682,c012,c012_86,9,29.874213836477985,5.724,171,"(360, 640, 3)","(64, 64, 3)","46,90,159"
1683,c012,c012_87,9,29.880478087649397,6.024,180,"(360, 640, 3)","(64, 64, 3)","45,86,165"
1684,c012,c012_88,9,29.880478087649397,6.024,180,"(360, 640, 3)","(64, 64, 3)","44,90,163"
1685,c012,c012_89,9,29.880478087649397,6.024,180,"(360, 640, 3)","(64, 64, 3)","43,95,165"
1686,c013,c013_81,9,29.81171548117155,3.824,114,"(360, 640, 3)","(64, 64, 3)","48,97"
1687,c013,c013_82,9,29.816513761467892,3.924,117,"(360, 640, 3)","(64, 64, 3)","48,106"
1688,c013,c013_83,9,29.816513761467892,3.924,117,"(360, 640, 3)","(64, 64, 3)","54,100"
1689,c013,c013_84,9,29.825412221144518,4.124,123,"(360, 640, 3)","(64, 64, 3)","60,106"
1690,c013,c013_85,9,29.825412221144518,4.124,123,"(360, 640, 3)","(64, 64, 3)","60,106"
1691,c013,c013_86,9,29.825412221144518,4.124,123,"(360, 640, 3)","(64, 64, 3)","53,108"
1692,c013,c013_87,9,29.821073558648113,4.024,120,"(360, 640, 3)","(64, 64, 3)","57,104"
1693,c013,c013_88,9,29.821073558648113,4.024,120,"(360, 640, 3)","(64, 64, 3)","62,105"
1694,c013,c013_89,9,29.82954545454545,4.224,126,"(360, 640, 3)","(64, 64, 3)","71,113"
1695,c014,c014_81,9,30.0,3.9,117,"(360, 640, 3)","(64, 64, 3)","42,102"
1696,c014,c014_82,9,30.0,3.9,117,"(360, 640, 3)","(64, 64, 3)","41,102"
1697,c014,c014_83,9,30.0,4.0,120,"(360, 640, 3)","(64, 64, 3)","40,103"
1698,c014,c014_84,9,29.801324503311246,3.624,108,"(360, 640, 3)","(64, 64, 3)","39,96"
1699,c014,c014_85,9,29.806659505907625,3.724,111,"(360, 640, 3)","(64, 64, 3)","43,96"
1700,c014,c014_86,9,29.806659505907625,3.724,111,"(360, 640, 3)","(64, 64, 3)","39,96"
1701,c014,c014_87,9,29.81171548117155,3.824,114,"(360, 640, 3)","(64, 64, 3)","39,99"
1702,c014,c014_88,9,29.81171548117155,3.824,114,"(360, 640, 3)","(64, 64, 3)","45,100"
1703,c014,c014_89,9,29.806659505907625,3.724,111,"(360, 640, 3)","(64, 64, 3)","39,95"
1704,c015,c015_81,9,30.0,3.1,93,"(360, 640, 3)","(64, 64, 3)","44,77"
1705,c015,c015_82,9,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","50,85"
1706,c015,c015_83,9,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","48,85"
1707,c015,c015_84,9,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","47,85"
1708,c015,c015_85,9,30.0,3.5,105,"(360, 640, 3)","(64, 64, 3)","48,90"
1709,c015,c015_86,9,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","48,84"
1710,c015,c015_87,9,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","48,88"
1711,c015,c015_88,9,30.0,3.6,108,"(360, 640, 3)","(64, 64, 3)","51,91"
1712,c015,c015_89,9,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","50,86"
1713,c016,c016_81,9,30.0,3.6,108,"(360, 640, 3)","(64, 64, 3)","52,94"
1714,c016,c016_82,9,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","49,90"
1715,c016,c016_83,9,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","51,89"
1716,c016,c016_84,9,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","47,85"
1717,c016,c016_85,9,30.0,3.1,93,"(360, 640, 3)","(64, 64, 3)","44,79"
1718,c016,c016_86,9,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","47,85"
1719,c016,c016_87,9,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","48,87"
1720,c016,c016_88,9,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","50,84"
1721,c016,c016_89,9,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","50,86"
1722,c017,c017_81,9,30.0,3.0,90,"(360, 640, 3)","(64, 64, 3)","46,76"
1723,c017,c017_82,9,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","48,82"
1724,c017,c017_83,9,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","49,83"
1725,c017,c017_84,9,30.0,3.1,93,"(360, 640, 3)","(64, 64, 3)","47,78"
1726,c017,c017_85,9,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","50,87"
1727,c017,c017_86,9,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","49,83"
1728,c017,c017_87,9,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","47,82"
1729,c017,c017_88,9,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","50,83"
1730,c017,c017_89,9,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","49,85"
1731,c018,c018_81,9,30.0,4.2,126,"(360, 640, 3)","(64, 64, 3)","51,89,113"
1732,c018,c018_82,9,29.816513761467892,3.924,117,"(360, 640, 3)","(64, 64, 3)","37,74,103"
1733,c018,c018_83,9,29.81171548117155,3.824,114,"(360, 640, 3)","(64, 64, 3)","37,73,101"
1734,c018,c018_84,9,29.816513761467892,3.924,117,"(360, 640, 3)","(64, 64, 3)","37,73,103"
1735,c018,c018_85,9,29.82954545454545,4.224,126,"(360, 640, 3)","(64, 64, 3)","42,80,110"
1736,c018,c018_86,9,29.825412221144518,4.124,123,"(360, 640, 3)","(64, 64, 3)","41,78,110"
1737,c018,c018_87,9,29.81171548117155,3.824,114,"(360, 640, 3)","(64, 64, 3)","40,73,103"
1738,c018,c018_88,9,29.81171548117155,3.824,114,"(360, 640, 3)","(64, 64, 3)","37,71,100"
1739,c018,c018_89,9,29.816513761467892,3.924,117,"(360, 640, 3)","(64, 64, 3)","39,75,102"
1740,c019,c019_81,9,29.847586790855214,4.724,141,"(360, 640, 3)","(64, 64, 3)","40,92,128"
1741,c019,c019_82,9,29.84429065743945,4.624,138,"(360, 640, 3)","(64, 64, 3)","40,94,125"
1742,c019,c019_83,9,29.840848806366054,4.524,135,"(360, 640, 3)","(64, 64, 3)","39,81,123"
1743,c019,c019_84,9,29.837251356238696,4.424,132,"(360, 640, 3)","(64, 64, 3)","39,81,118"
1744,c019,c019_85,9,29.82954545454545,4.224,126,"(360, 640, 3)","(64, 64, 3)","38,83,111"
1745,c019,c019_86,9,29.833487511563373,4.324,129,"(360, 640, 3)","(64, 64, 3)","43,82,113"
1746,c019,c019_87,9,29.833487511563373,4.324,129,"(360, 640, 3)","(64, 64, 3)","43,87,116"
1747,c019,c019_88,9,29.837251356238696,4.424,132,"(360, 640, 3)","(64, 64, 3)","43,88,119"
1748,c019,c019_89,9,29.840848806366054,4.524,135,"(360, 640, 3)","(64, 64, 3)","40,86,121"
1749,c020,c020_81,9,29.769526248399487,3.124,93,"(360, 640, 3)","(64, 64, 3)","39,78"
1750,c020,c020_82,9,29.77667493796525,3.224,96,"(360, 640, 3)","(64, 64, 3)","43,81"
1751,c020,c020_83,9,29.801324503311246,3.624,108,"(360, 640, 3)","(64, 64, 3)","50,91"
1752,c020,c020_84,9,29.79568671963677,3.524,105,"(360, 640, 3)","(64, 64, 3)","46,88"
1753,c020,c020_85,9,29.78971962616823,3.424,102,"(360, 640, 3)","(64, 64, 3)","42,84"
1754,c020,c020_86,9,29.801324503311246,3.624,108,"(360, 640, 3)","(64, 64, 3)","48,91"
1755,c020,c020_87,9,29.81171548117155,3.824,114,"(360, 640, 3)","(64, 64, 3)","47,98"
1756,c020,c020_88,9,29.806659505907625,3.724,111,"(360, 640, 3)","(64, 64, 3)","44,92"
1757,c020,c020_89,9,29.816513761467892,3.924,117,"(360, 640, 3)","(64, 64, 3)","48,96"
1758,c021,c021_81,9,30.0,3.5,105,"(360, 640, 3)","(64, 64, 3)","27,55,91"
1759,c021,c021_82,9,30.0,3.6,108,"(360, 640, 3)","(64, 64, 3)","26,55,92"
1760,c021,c021_83,9,30.0,3.6,108,"(360, 640, 3)","(64, 64, 3)","27,54,91"
1761,c021,c021_84,9,30.0,3.7,111,"(360, 640, 3)","(64, 64, 3)","31,60,96"
1762,c021,c021_85,9,30.0,3.6,108,"(360, 640, 3)","(64, 64, 3)","29,58,92"
1763,c021,c021_86,9,30.0,3.6,108,"(360, 640, 3)","(64, 64, 3)","28,58,92"
1764,c021,c021_87,9,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","28,54,89"
1765,c021,c021_88,9,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","26,54,91"
1766,c021,c021_89,9,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","25,50,86"
1767,c022,c022_81,9,29.81171548117155,3.824,114,"(360, 640, 3)","(64, 64, 3)","41,84"
1768,c022,c022_82,9,29.79568671963677,3.524,105,"(360, 640, 3)","(64, 64, 3)","45,88"
1769,c022,c022_83,9,29.79568671963677,3.524,105,"(360, 640, 3)","(64, 64, 3)","41,84"
1770,c022,c022_84,9,29.806659505907625,3.724,111,"(360, 640, 3)","(64, 64, 3)","41,87"
1771,c022,c022_85,9,29.801324503311246,3.624,108,"(360, 640, 3)","(64, 64, 3)","42,90"
1772,c022,c022_86,9,29.81171548117155,3.824,114,"(360, 640, 3)","(64, 64, 3)","46,97"
1773,c022,c022_87,9,29.801324503311246,3.624,108,"(360, 640, 3)","(64, 64, 3)","45,90"
1774,c022,c022_88,9,29.81171548117155,3.824,114,"(360, 640, 3)","(64, 64, 3)","42,93"
1775,c022,c022_89,9,29.816513761467892,3.924,117,"(360, 640, 3)","(64, 64, 3)","43,98"
1776,c001,c001_91,10,30.0,5.2,156,"(360, 640, 3)","(64, 64, 3)","38,84,141"
1777,c001,c001_92,10,30.0,5.2,156,"(360, 640, 3)","(64, 64, 3)","40,80,143"
1778,c001,c001_93,10,30.0,5.0,150,"(360, 640, 3)","(64, 64, 3)","40,81,135"
1779,c001,c001_94,10,30.0,4.8,144,"(360, 640, 3)","(64, 64, 3)","39,80,130"
1780,c001,c001_95,10,30.0,4.5,135,"(360, 640, 3)","(64, 64, 3)","36,74,123"
1781,c001,c001_96,10,30.0,4.5,135,"(360, 640, 3)","(64, 64, 3)","36,74,123"
1782,c001,c001_97,10,30.0,4.9,147,"(360, 640, 3)","(64, 64, 3)","39,81,134"
1783,c001,c001_98,10,30.000000000000004,4.6,138,"(360, 640, 3)","(64, 64, 3)","39,77,125"
1784,c001,c001_99,10,30.000000000000004,4.6,138,"(360, 640, 3)","(64, 64, 3)","36,76,122"
1785,c002,c002_91,10,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","42,80,129"
1786,c002,c002_92,10,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","31,80"
1787,c002,c002_93,10,30.0,3.5,105,"(360, 640, 3)","(64, 64, 3)","36,82"
1788,c002,c002_94,10,30.0,3.5,105,"(360, 640, 3)","(64, 64, 3)","36,83"
1789,c002,c002_95,10,30.0,3.5,105,"(360, 640, 3)","(64, 64, 3)","34,81"
1790,c002,c002_96,10,30.0,3.1,93,"(360, 640, 3)","(64, 64, 3)","36,84"
1791,c002,c002_97,10,30.000000000000004,2.8,84,"(360, 640, 3)","(64, 64, 3)","34,74"
1792,c002,c002_98,10,30.0,3.1,93,"(360, 640, 3)","(64, 64, 3)","34,66"
1793,c002,c002_99,10,30.0,2.6,78,"(360, 640, 3)","(64, 64, 3)","36,73"
1794,c003,c003_91,10,29.968997588701342,2.903,87,"(360, 640, 3)","(64, 64, 3)","39,77"
1795,c003,c003_92,10,29.962546816479396,3.204,96,"(360, 640, 3)","(64, 64, 3)","42,84"
1796,c003,c003_93,10,29.961340206185564,3.104,93,"(360, 640, 3)","(64, 64, 3)","41,81"
1797,c003,c003_94,10,29.97002997002997,3.003,90,"(360, 640, 3)","(64, 64, 3)","41,80"
1798,c003,c003_95,10,29.967426710097733,3.07,92,"(360, 640, 3)","(64, 64, 3)","42,81"
1799,c003,c003_96,10,29.96515679442509,2.87,86,"(360, 640, 3)","(64, 64, 3)","38,76"
1800,c003,c003_97,10,29.966329966329965,2.97,89,"(360, 640, 3)","(64, 64, 3)","39,78"
1801,c003,c003_98,10,29.967426710097733,3.07,92,"(360, 640, 3)","(64, 64, 3)","45,82"
1802,c003,c003_99,10,29.97002997002997,3.003,90,"(360, 640, 3)","(64, 64, 3)","40,79"
1803,c004,c004_91,10,29.96845425867508,1.902,57,"(360, 640, 3)","(64, 64, 3)",40
1804,c004,c004_93,10,29.97002997002997,2.002,60,"(360, 640, 3)","(64, 64, 3)",43
1805,c004,c004_94,10,29.97002997002997,2.002,60,"(360, 640, 3)","(64, 64, 3)",43
1806,c004,c004_95,10,29.96444895886237,1.969,59,"(360, 640, 3)","(64, 64, 3)",43
1807,c004,c004_96,10,29.96444895886237,1.969,59,"(360, 640, 3)","(64, 64, 3)",41
1808,c004,c004_98,10,29.959146618247853,2.2030000000000003,66,"(360, 640, 3)","(64, 64, 3)",50
1809,c004,c004_99,10,29.96845425867508,1.902,57,"(360, 640, 3)","(64, 64, 3)",43
1810,c005,c005_91,10,30.0,4.0,120,"(360, 640, 3)","(64, 64, 3)","36,78,106"
1811,c005,c005_92,10,30.0,4.0,120,"(360, 640, 3)","(64, 64, 3)","30,74,105"
1812,c005,c005_93,10,30.0,3.9,117,"(360, 640, 3)","(64, 64, 3)","39,77,103"
1813,c005,c005_94,10,30.0,4.2,126,"(360, 640, 3)","(64, 64, 3)","42,83,109"
1814,c005,c005_95,10,30.0,3.6,108,"(360, 640, 3)","(64, 64, 3)","28,66,91"
1815,c005,c005_96,10,30.0,3.8,114,"(360, 640, 3)","(64, 64, 3)","33,66,99"
1816,c005,c005_98,10,30.0,3.6,108,"(360, 640, 3)","(64, 64, 3)","31,66,91"
1817,c006,c006_91,10,30.000000000000004,2.8,84,"(360, 640, 3)","(64, 64, 3)","43,79"
1818,c006,c006_92,10,30.0,3.0,90,"(360, 640, 3)","(64, 64, 3)","38,74"
1819,c006,c006_93,10,30.0,3.1,93,"(360, 640, 3)","(64, 64, 3)","43,84"
1820,c006,c006_94,10,30.0,3.0,90,"(360, 640, 3)","(64, 64, 3)","43,82"
1821,c006,c006_95,10,30.0,2.7,81,"(360, 640, 3)","(64, 64, 3)","38,76"
1822,c006,c006_96,10,30.0,2.9,87,"(360, 640, 3)","(64, 64, 3)","42,79"
1823,c006,c006_97,10,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","51,89"
1824,c006,c006_98,10,30.0,2.6,78,"(360, 640, 3)","(64, 64, 3)","35,71"
1825,c006,c006_99,10,30.0,2.7,81,"(360, 640, 3)","(64, 64, 3)","40,76"
1826,c007,c007_91,10,30.0,3.5,105,"(360, 640, 3)","(64, 64, 3)","29,89"
1827,c007,c007_92,10,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","23,80"
1828,c007,c007_93,10,30.0,3.1,93,"(360, 640, 3)","(64, 64, 3)","25,79"
1829,c007,c007_94,10,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","27,83"
